PIXEL_INDEX,H,Mg,Al,Si,Ca,Ti,Fe,K,Th,U,Sm,Gd,O,MIN_LAT (deg),MAX_LAT(deg),MAX_LON deg,MIN_LON deg
541,3.8820525686021126e-05,0.052593681,0.086044102,0.1909617818732788,0.1691346564503181,0.001378419,0.04788031,0.000395248,7.2077623951864e-07,1.9579402366085057e-07,1.5970800543045668e-06,2.0762040705959367e-06,0.451568391,-27.5,-22.5,55,50
542,2.4444178080014044e-05,0.029520164,0.070680743,0.1737639659391944,0.128300125,0.005565943,0.043917404,0.000228274,3.583242153900522e-07,9.699472945442579e-08,1.054277080810475e-06,1.3705602050536178e-06,0.5479960565067906,-27.5,-22.5,60,55
543,3.511146586254106e-05,0.049720284,0.076979363,0.2115662677661533,0.1432185642964394,0.002848359,0.036331776,0.000241969,3.6977389191439837e-07,1.000041159858234e-07,9.995108778518044e-07,1.299364141207346e-06,0.4790555367409479,-27.5,-22.5,65,60
544,4.687298836467059e-05,0.052618531,0.068458485,0.1904751169567413,0.1473480288363334,0.000903109,0.054795063,0.000313476,5.044654554385504e-07,1.3680295334801537e-07,4.996768042752406e-07,6.495798455578127e-07,0.4850395266327847,-27.5,-22.5,70,65
545,5.148391900713833e-05,0.041229913,0.058885843,0.1874976701795302,0.1723517816010415,0.001556961,0.052802373,0.000352529,5.420162080243672e-07,1.470796856713047e-07,6.581860395606381e-08,8.556418514288299e-08,0.4852706041076583,-27.5,-22.5,75,70
546,6.439073844926597e-05,0.047798518,0.074629275,0.1819370503887796,0.1446648555752874,0.000745097,0.040428734,0.000221533,5.322014769504284e-07,1.444203860263643e-07,0,0,0.5095098698634606,-27.5,-22.5,80,75
547,4.902892772072776e-05,0.035804314,0.074479734,0.1891914789530402,0.1340676872703844,0.002439164,0.030637255,0.000357634,7.754779430388832e-07,2.108458957725285e-07,2.922300237633485e-07,3.7989903089235306e-07,0.5329720458096625,-27.5,-22.5,85,80
548,6.540028394959659e-05,0.057906453,0.079965604,0.1844131018343167,0.1468767614727612,0.003972993,0.036694772,0.000339599,8.535586112238103e-07,2.321107558085333e-07,3.22264894290235e-08,4.189443625773055e-08,0.4897641542830128,-27.5,-22.5,90,85
549,6.791452644957537e-05,0.050735196,0.075591264,0.1947483918045455,0.1543199259100771,0.0017444,0.040058687,0.000363116,8.282237679722056e-07,2.251701551957097e-07,0,0,0.4823700508611187,-27.5,-22.5,95,90
550,6.985343648170169e-05,0.051136866,0.091419819,0.2148928105776415,0.1337159155337483,0.00218784,0.03988981,0.000370468,6.48750120788912e-07,1.7612180966553937e-07,0,0,0.4663157923111188,-27.5,-22.5,100,95
551,4.118108954521796e-05,0.048877686,0.08262505,0.1963667931696832,0.1393799055634481,0.00359228,0.049385191,0.000316786,5.935457842850229e-07,1.6108895455053797e-07,0,0,0.479414373,-27.5,-22.5,105,100
552,5.400653534837365e-05,0.040007981,0.07792255,0.2012301540564617,0.1382114010445186,0.002811336,0.052444925,0.000340775,4.020686797377538e-07,1.0882323351941486e-07,0,0,0.4869763594836527,-27.5,-22.5,110,105
553,6.909878530691168e-05,0.042399424,0.092242174,0.1910359202088463,0.1579686739804666,0.002482653,0.041256187,0.000146368,4.4531003938665147e-07,1.206197847866903e-07,0,0,0.4723989350852811,-27.5,-22.5,115,110
554,6.238765203668305e-05,0.046596813,0.086852542,0.2042215365772856,0.1405714017729512,0.004694532,0.039213626,0.000357052,4.461509028088037e-07,1.208307244412122e-07,0,0,0.4774295405843621,-27.5,-22.5,120,115
555,4.3053619032093925e-05,0.033626594,0.079728379,0.2062192138314057,0.1582687165266639,0.002395844,0.042931748,0.000274892,4.799167438573414e-07,1.3007589772827144e-07,0,0,0.4765109491200372,-27.5,-22.5,125,120
556,3.46262356012348e-05,0.019777472,0.066020899,0.1815179846498836,0.161159526,0.003100183,0.038442333,0.000139377,4.4947444879573563e-07,1.2186567829497966e-07,0,0,0.5298070265062834,-27.5,-22.5,130,125
557,6.12953999269688e-05,0.043203691,0.076566194,0.1861872932281588,0.1633014851584997,0.002113472,0.031903535,0.000229882,5.860888846239713e-07,1.590878991337346e-07,0,0,0.4964324070436187,-27.5,-22.5,135,130
558,4.9101523727684e-05,0.040213655,0.080936867,0.214467754,0.1481156082625834,0.00188113,0.032196084,0.000276385,6.060801632644456e-07,1.6449719069774145e-07,0,0,0.481862645,-27.5,-22.5,140,135
559,6.639606953205328e-05,0.049437709,0.085593577,0.2052065716840719,0.1569937171809349,0.001495268,0.032198834,0.000289314,6.788504542047653e-07,1.843389747132667e-07,0,0,0.4687177508148048,-27.5,-22.5,145,140
560,4.794590263287658e-05,0.025460534,0.097763762,0.1836783315301318,0.1759163108095492,0.002162311,0.037366904,0.00046598,6.511732522208688e-07,1.7682798907788964e-07,2.176749349975509e-08,2.8297741549681624e-08,0.4771370419074733,-27.5,-22.5,150,145
561,7.468391883062068e-05,0.034699856,0.1180984728859607,0.1926004297438579,0.1509955593694641,0.001893038,0.036017948,0.000749416,8.625726548875346e-07,2.3448003010924427e-07,4.088795003432812e-08,5.315433504462656e-08,0.4648694050870153,-27.5,-22.5,155,150
562,8.867779768643401e-05,0.060574047,0.093451687,0.2425943521630834,0.1666238626895986,0.00072039,0.04882343,0.000541514,1.4350534150574048e-06,3.906565052347073e-07,2.423572261285928e-07,3.150643939671706e-07,0.3865796554878224,-27.5,-22.5,160,155
563,7.098910129205295e-05,0.062344307,0.08900124,0.22270291,0.1710173997166767,0.002942548,0.051473176,0.000835358,1.7029728186537111e-06,4.638512059564157e-07,1.910747998692178e-07,2.483972398299832e-07,0.3996094674516036,-27.5,-22.5,165,160
564,6.921936621195631e-05,0.03884196,0.074609568,0.2004431046434774,0.1475815993324931,0.004429534,0.056361825,0.000844593,2.015983938594187e-06,5.494298401699371e-07,2.558376049726852e-06,3.325888864644908e-06,0.4768101464216694,-27.5,-22.5,170,165
565,5.1369030535881314e-05,0.042070406,0.093656857,0.2140480452093464,0.1462489396854538,0.002347897,0.058733916,0.001093985,2.685124411288077e-06,7.32030269990281e-07,3.511759942366828e-06,4.565287925076877e-06,0.4417370907997791,-27.5,-22.5,175,170
566,5.52352652660193e-05,0.058938663,0.067896821,0.2139626305500656,0.1846022941399723,0.00276594,0.061650943,0.001060691,2.651324860552408e-06,7.227948490059759e-07,3.882960138399196e-06,5.047848179918954e-06,0.4090544779301064,-27.5,-22.5,180,175
567,4.056291457254758e-05,0.032030067,0.068936673,0.2068998098625259,0.1527222928749727,0.004396124,0.048247476,0.000776493,1.5276842975276711e-06,4.1612695557867467e-07,1.4062012846072762e-06,1.828061669989459e-06,0.485945323,-22.5,-17.5,-175,-180
568,4.780192062894973e-05,0.051754917,0.091614195,0.2293024103765146,0.1752441486339362,0,0.048972731,0.000751341,1.7610859134516536e-06,4.797008715288547e-07,1.980870472781674e-06,2.575131614616176e-06,0.4023056572055622,-22.5,-17.5,-170,-175
569,2.749443758022429e-05,0.030141846,0.061878118,0.2110188941788269,0.1872938082126735,0,0.048472526,0.000671102,1.1207900829250035e-06,3.0503250628888097e-07,6.958131240398344e-07,9.045570612517844e-07,0.4604931843184457,-22.5,-17.5,-165,-170
570,4.054035805031464e-05,0.020414662,0.096880703,0.195811596,0.1613372591022056,0.002396531,0.035066781,0.000585117,8.602563096218332e-07,2.3389483542578115e-07,0,0,0.4874657154282829,-22.5,-17.5,-160,-165
571,4.8140397165956925e-05,0.049491045,0.080681811,0.1885580780843335,0.1650166668320949,0.002312157,0.035410461,0.00024701,7.4152138118583e-07,2.0149174751536166e-07,0,0,0.4782336882023836,-22.5,-17.5,-155,-160
572,4.423647149946434e-05,0.029492728,0.064641674,0.1853341032657522,0.1590798353183514,0.000998813,0.042264902,0.000324974,6.663457677342517e-07,1.8105332906648928e-07,1.4269865595403874e-07,1.8550825274025043e-07,0.5178175580711759,-22.5,-17.5,-150,-155
573,6.707206528252587e-05,0.032877224,0.077368756,0.2150270245789455,0.1702983587915528,0.001455412,0.035286007,0.000370541,7.954683905280154e-07,2.161982179390799e-07,0,0,0.4672485937949286,-22.5,-17.5,-145,-150
574,4.1095184026432336e-05,0.036257833,0.091461959,0.1764412307279907,0.1462752609678949,0.002154399,0.033147198,0.000315752,5.63975102362181e-07,1.530615523028235e-07,5.592192838335809e-07,7.26985068983655e-07,0.5139032679831541,-22.5,-17.5,-140,-145
575,5.752199593129822e-05,0.029432898,0.091163858,0.1969189083926175,0.1355519706349103,0.001240281,0.034438006,0.000193278,5.42347790305383e-07,1.4712700645393762e-07,0,0,0.5110025884610996,-22.5,-17.5,-135,-140
576,6.820617063654231e-05,0.028926374,0.085073082,0.1901487067190493,0.1313544207934917,0.001590394,0.025913819,0.000302758,5.743001344061889e-07,1.5589754022674448e-07,0,0,0.5366215099543801,-22.5,-17.5,-130,-135
577,5.585668775417181e-05,0.008037869,0.095088557,0.1629411554536417,0.1297287369687369,0.003480571,0.031714885,0.000213594,5.176471017639458e-07,1.404671382578979e-07,0,0,0.568738117,-22.5,-17.5,-125,-130
578,4.712841829005744e-05,0.020057706,0.1062829847069783,0.2149008909209024,0.1513344340520392,0.001355869,0.024622528,0.000320547,5.342590172661515e-07,1.4483869916794425e-07,4.3931201391358516e-08,5.711056180876607e-08,0.4810771322687981,-22.5,-17.5,-120,-125
579,5.78130616947766e-05,0.01827002,0.082000984,0.1961294114737785,0.1313924824854413,0.002155185,0.030500785,0.000138112,3.72136510237734e-07,1.0071459381088345e-07,0,0,0.539354734,-22.5,-17.5,-115,-120
580,6.46165374720958e-05,0.048904197,0.085394556,0.1652959579963154,0.1399447392607214,0.000852601,0.026744023,6.606062528724043e-05,1.754709291872417e-07,4.7026103655329774e-08,1.8487492063837932e-08,2.4033739682989322e-08,0.5327329834743892,-22.5,-17.5,-110,-115
581,2.9894179128279957e-05,0.038397267,0.086368746,0.1692376066607752,0.1275172141302256,0.001352566,0.026893155,0.000110351,9.302968271963189e-08,2.4530339866896972e-08,0,0,0.5500930817075574,-22.5,-17.5,-105,-110
582,1.7741187168227072e-05,0.019163222,0.095903345,0.1860148214139914,0.1456588197766332,0.000854146,0.028266538,0.000215729,2.4559925166237824e-07,6.61505341110988e-08,0,0,0.5239053263850347,-22.5,-17.5,-100,-105
583,3.1151859341791604e-06,0.014254213,0.084892795,0.2094603000125352,0.1467086386871892,0.008441466,0.047304814,0.000407997,4.460357689369425e-07,1.2077644145477538e-07,0,0,0.4885260924076416,-22.5,-17.5,-95,-100
584,9.619275325678343e-06,0.024290911,0.078932173,0.2359866488605569,0.1669957410768583,0.0072685,0.057791855,0.000340733,4.170598760483192e-07,1.1277295569042093e-07,0,0,0.4283832896480838,-22.5,-17.5,-90,-95
585,2.535663159040148e-05,0.009935571,0.088278318,0.1735150426015488,0.1359137769756719,0.005094129,0.029913841,0.000225324,2.1848974657866046e-07,5.879234326151794e-08,0,0,0.5570983634531723,-22.5,-17.5,-85,-90
586,4.691644117857925e-05,0.028096232,0.077762883,0.182538147,0.1375562540721168,0.003449281,0.033982306,0.000152836,2.4586043636146173e-07,6.62488781341491e-08,0,0,0.5364148320889945,-22.5,-17.5,-80,-85
587,6.925244053047383e-05,0.045204817,0.078248847,0.1954800864011009,0.1329573658900069,0.003296995,0.038486426,0,4.931623630998118e-07,1.3372107067219788e-07,0,0,0.5062555838825171,-22.5,-17.5,-75,-80
588,7.851651558800303e-05,0.048054791,0.1059601055239602,0.2256966471712207,0.1360572623632403,0.000161967,0.036652494,0.000221309,6.922859207323067e-07,1.8796302569528674e-07,7.936260626466257e-07,1.0317138814406137e-06,0.4471142012482955,-22.5,-17.5,-70,-75
589,7.313715589567227e-05,0.046764093,0.098525301,0.2094276647347346,0.141748155,0.002188781,0.039948139,0.000447833,1.0784059375812554e-06,2.9341051135503304e-07,1.3911267206449877e-06,1.8084647368384835e-06,0.4608723245310077,-22.5,-17.5,-65,-70
590,5.688297907656008e-05,0.031957397,0.1001506155520213,0.1763998373566181,0.1399246833229193,0.005192709,0.036426318,0.000839674,1.747773215205446e-06,4.762562498635637e-07,2.732242986447632e-06,3.551915882381922e-06,0.5090433739978315,-22.5,-17.5,-60,-65
591,6.887993868427682e-05,0.049980955,0.09479597,0.2039292816751682,0.1611560755909907,0.001968269,0.053140026,0.001216927,2.772311562268644e-06,7.558500329449036e-07,5.058091625198751e-06,6.575519112758377e-06,0.4337284535803647,-22.5,-17.5,-55,-60
592,7.269773670906158e-05,0.045789842,0.071887183,0.1867211334224871,0.1534122950854951,0.005416367,0.059646816,0.001207111,2.8903844249452936e-06,7.881791401052637e-07,4.453759720202139e-06,5.789887636262781e-06,0.4758326331738616,-22.5,-17.5,-50,-55
593,7.860888915764157e-05,0.04474487,0.071352948,0.177822269,0.1593965077983088,0.006764832,0.061114268,0.001261567,2.8152784173993315e-06,7.676889483159944e-07,3.7066543448863454e-06,4.818650648352249e-06,0.4774520208100029,-22.5,-17.5,-45,-50
594,5.830410178554159e-05,0.064299555,0.071450944,0.1787256468726126,0.1401384104569647,0.015885023,0.1044963671207588,0.00134287,3.201680829131526e-06,8.730284099268758e-07,0,0,0.4235988050751791,-22.5,-17.5,-40,-45
595,6.775966261821049e-05,0.061172339,0.059447721,0.2381057570448745,0.1739214616139237,0.014844628,0.1399426062880826,0.001590741,3.1704224768802137e-06,8.64348369197846e-07,0,0,0.3109029524450131,-22.5,-17.5,-35,-40
596,8.397680603300087e-05,0.064139913,0.043028236,0.2112177857700002,0.1829880069195161,0.019320731,0.1237282107552972,0.001931017,3.752615397883905e-06,1.023426447027095e-06,3.491802882505888e-06,4.539343747257653e-06,0.3535493169660758,-22.5,-17.5,-30,-35
597,6.840824920678037e-05,0.059574408,0.069465119,0.2140323957602643,0.1700155360467227,0.014918154,0.1110518706056756,0.002490301,4.827587571897653e-06,1.3169444239997203e-06,9.90256841664862e-06,1.2873338941643209e-05,0.3583548863679001,-22.5,-17.5,-25,-30
598,9.337299759196478e-05,0.072780851,0.065378042,0.2137177550080903,0.1957377814787003,0.020301431,0.122720675,0.002657518,6.309352550935529e-06,1.7213385070636926e-06,5.323997718647988e-06,6.921197034242384e-06,0.3065922976776182,-22.5,-17.5,-20,-25
599,7.868518044313867e-05,0.061329497,0.058718728,0.1935073973970108,0.2009694237991171,0.027664927,0.1416910722849309,0.002807007,6.380041157420117e-06,1.7406921918842622e-06,0,0,0.3132251426236606,-22.5,-17.5,-15,-20
600,7.34433223573658e-05,0.072282811,0.06754914,0.2359642493843521,0.2319779563231064,0.021522914,0.1343943280591713,0.002773026,6.842518800836397e-06,1.8667793619739488e-06,0,0,0.2334534231539201,-22.5,-17.5,-10,-15
601,7.81531279725599e-05,0.06120278,0.085030101,0.2426634896165163,0.192837506,0.012199589,0.1170066634680836,0.002696673,5.950612032765346e-06,1.6232735489100418e-06,4.372525459620043e-06,5.684283097506055e-06,0.286267415,-22.5,-17.5,-5,-10
602,6.935318514935547e-05,0.087959969,0.076286027,0.1843760659829125,0.1359659103398499,0.005638625,0.051348686,0.00128222,3.40908419536662e-06,9.297612614490538e-07,6.423696511973282e-06,8.350805465565268e-06,0.4570540294578429,-22.5,-17.5,0,-5
603,5.654879315894694e-05,0.051991543,0.076709074,0.1887831883546052,0.1642274011516942,0.001929895,0.052054396,0.001184878,2.900761262153368e-06,7.909896066408123e-07,5.611758720585477e-06,7.295286336761118e-06,0.4630464768582875,-22.5,-17.5,5,0
604,5.6389005523907874e-05,0.058989385,0.073545039,0.2004788740347825,0.1884363154634519,0.003795837,0.046812629,0.001120504,2.6222969575009147e-06,7.148967831322411e-07,3.758277340112769e-06,4.885760542146599e-06,0.4267530463729679,-22.5,-17.5,10,5
605,5.965155504067224e-05,0.045523286,0.086463573,0.2023314752396116,0.1608985151969824,0.004202256,0.040128694,0.000911333,2.1057645492025386e-06,5.739145211172991e-07,2.476061809541852e-06,3.218880352404408e-06,0.4594728412904083,-22.5,-17.5,15,10
606,7.455008171642435e-05,0.063040302,0.089936843,0.2200455511345149,0.1616747684969634,0.001419676,0.045316122,0.000651171,1.5943346498657612e-06,4.3421104951697154e-07,2.507562066297168e-06,3.259830686186319e-06,0.4178332209591401,-22.5,-17.5,20,15
607,6.689935406983871e-05,0.049435366,0.1106356049170932,0.2060964704540326,0.1448748797110528,0.002337515,0.039643323,0.000576485,1.5898300670910011e-06,4.329944122489364e-07,2.3080526660831634e-06,3.0004684659081127e-06,0.4463261254379145,-22.5,-17.5,25,20
608,4.897713441687002e-05,0.054029429,0.08118837,0.1863430152615639,0.1356806244969543,0.006043359,0.042869598,0.000369466,1.3396175200993246e-06,3.647870241708645e-07,1.710829634475688e-06,2.224078524818395e-06,0.4934215210545536,-22.5,-17.5,30,25
609,3.231941388167208e-05,0.070748319,0.075791774,0.2005093696932234,0.1622262544984503,0.00533425,0.069173456,0.000473042,1.5155320374886954e-06,4.127084493803681e-07,2.413632720621215e-06,3.1377225368075795e-06,0.4157037360223853,-22.5,-17.5,35,30
610,5.3130190336420766e-05,0.043485575,0.078983014,0.1915294063581649,0.1722270778120037,0.005588923,0.071560081,0.000568923,1.4190492245107595e-06,3.863976645700256e-07,0,0,0.4360020641687282,-22.5,-17.5,40,35
611,5.156001565791708e-05,0.037103487,0.053539361,0.2102848830809504,0.1495881357311305,0.004859076,0.062849198,0.000603092,1.2140024101830085e-06,3.30526532636569e-07,1.28927949079341e-06,1.6760633380314335e-06,0.4811166982484187,-22.5,-17.5,45,40
612,5.230557573225733e-05,0.037956069,0.087530159,0.2077542022987777,0.1435573399199084,0.003518177,0.0719234,0.000598857,1.0132637491635968e-06,2.756288951708461e-07,8.883770461816941e-09,1.1548901600362022e-08,0.4471081807087959,-22.5,-17.5,50,45
613,4.01101841078773e-05,0.047536604,0.060372492,0.1842958902214239,0.1420076795266731,0.008867349,0.078776353,0.000487224,7.364896214712191e-07,2.001351752914773e-07,0,0,0.4776153620203743,-22.5,-17.5,55,50
614,4.2002638133822695e-05,0.052252372,0.080224265,0.197516631,0.1384289305492449,0.003545311,0.061977953,0.000431176,6.321027336407924e-07,1.7162391225731413e-07,5.250928438317408e-07,6.826206969812626e-07,0.4655793484137374,-22.5,-17.5,60,55
615,4.493991489969437e-05,0.063447983,0.0828134,0.2185162438023113,0.1426796428204191,0.002340209,0.066665593,0.000456539,9.48686434890844e-07,2.579513087454923e-07,4.743187646186551e-07,6.166143940042516e-07,0.4230331508540387,-22.5,-17.5,65,60
616,6.946113671018408e-05,0.068654689,0.078043434,0.2160307381604704,0.147036313,0.002940937,0.06452508,0.000476742,1.2076333490471398e-06,3.286688026109854e-07,6.64880823642551e-08,8.643450707353162e-08,0.4222209163781251,-22.5,-17.5,70,65
617,5.618433087489616e-05,0.046339965,0.062190052,0.1952098864324824,0.1782645383010462,0.001557544,0.057030708,0.000537045,9.035868433935868e-07,2.457407250805463e-07,2.727731388951481e-07,3.546050805636925e-07,0.4588123008094215,-22.5,-17.5,75,70
618,5.7154312750504966e-05,0.050185539,0.082722551,0.1891697552329381,0.1549373885090453,0.003499393,0.035837836,0.000322462,7.723762520436783e-07,2.099280955257261e-07,0,0,0.4832669379426456,-22.5,-17.5,80,75
619,5.40066852910066e-05,0.049271542,0.079366558,0.188682013,0.1578816231575898,0.002562038,0.039543074,0.000222034,8.272960035492137e-07,2.249304132969064e-07,0,0,0.4824160592738783,-22.5,-17.5,85,80
