,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,PIXEL_INDEX,MIN_LAT (deg),MAX_LAT(deg),MIN_LON deg,MAX_LON deg,AM g/mol,NEUTRON_DEN g/cm3,W_MGOg/g,W_AL2O3g/g,W_SIO2g/g,W_CAOg/g,W_TIO2g/g,W_FEO g/g,W_K ppm,W_THppm,W_U ppm,E[00],E[01],E[02],E[03],E[04],E[05],E[06],E[07],E[08],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[33],E[34],E[35],E[36],E[37],E[38],E[44],E[45],E[46],E[47],E[48],E[55],E[56],E[57],E[58],E[66],E[67],E[68],E[77],E[78],E[88],H,Sm,Mg,Al,Si,Ca,Ti,Fe,K,Th,U,Gd,O,sigma_a_calc,thermal_flux,thermal_flux_no_correction,thermal_flux_no_gravity,thermal_flux_gravity
24,24,24,24,24,24,24,24.0,-77.5,-72.5,-180.0,-162.0,21.875,1.2397e-06,0.09367,0.23257,0.45049,0.13769,0.0046006,0.081944,732.57,1.6739,0.45597,7.3309e-05,0.0,0.0,-2.1808e-05,0.0,0.0,-0.2447,6.711e-06,-3.0638e-05,0.00018048,0.0,-6.0026e-05,0.0,-1.8278e-05,0.041232,-0.00014266,5.8906e-05,0.00013323,-3.7648e-06,-4.9752e-06,4.3642000000000004e-07,0.17,0.00016345,-0.00025673,6.631e-05,0.0,0.0,0.027885,-6.1878e-05,6.7403e-05,2.3967e-06,5.960100000000001e-07,-0.0044558,1.3502e-06,2.232e-05,8.1896e-06,0.0050431,4.8194e-06,2.5273e-05,2708.4,0.0,0.0,0.0037015,-0.00058595,0.0021261,5.1534215638585606e-05,0.0,0.0576019146913344,0.0857400463465875,0.2157032275336719,0.1410139613243091,0.0028246373340212,0.0652403700588592,0.0007502549033869,1.714309462275845e-06,4.669775288332142e-07,0.0,0.4310718723051996,42.82497110706043,0.22004978398515157,0.1926558247386418,0.1926558247386418,0.22004978398515157
25,25,25,25,25,25,25,25.0,-77.5,-72.5,-162.0,-144.0,21.942,1.2304e-06,0.0895699999999999,0.21256,0.45801,0.15328,0.0046164,0.081835,675.42,1.6321,0.44455,6.5441e-05,0.0,0.0,-1.9459e-05,0.0,0.0,-0.21843,6.2558e-06,-2.7499e-05,0.00016158,0.0,-5.3819e-05,0.0,-1.6409e-05,0.036729,-0.00012743,5.3849e-05,0.00011918,-3.1972e-06,-4.4997e-06,3.758300000000001e-07,0.15198,0.00014625,-0.00022981,5.9366e-05,0.0,0.0,0.024951,-5.5657e-05,5.9324e-05,2.1881e-06,5.472200000000002e-07,-0.0040402,1.1744e-06,2.0205e-05,7.4174e-06,0.0045845,4.2123e-06,2.2591e-05,2419.1,0.0,0.0,0.0033112,-0.00052503,0.0019051,7.025372149647858e-05,0.0,0.0566721572377714,0.0806273402234771,0.2256405863730914,0.1615161580110814,0.0029162343630911,0.0670361576582911,0.0007117121832191,1.719797243540488e-06,4.684369000771546e-07,0.0,0.4048072119943373,44.83431046145844,0.20693362349022257,0.18839439752960407,0.18839439752960407,0.20693362349022257
26,26,26,26,26,26,26,26.0,-77.5,-72.5,-144.0,-126.0,21.966,1.3332e-06,0.11241,0.24247,0.43817,0.15449,0.0,0.06552,508.85,1.5157,0.41279,6.5088e-05,0.0,0.0,-1.9256e-05,0.0,0.0,-0.21813,4.4136e-06,-2.7189e-05,0.0001598,0.0,-5.2511e-05,0.0,-1.565e-05,0.037726,-0.00013003,4.832e-05,0.00011852,-3.7172e-06,-4.1214e-06,7.292600000000001e-07,0.1501,0.00014592,-0.00022491,5.8361e-05,0.0,0.0,0.024653,-5.3416e-05,6.2289e-05,1.8336e-06,4.2043e-07,-0.0036684,1.4938e-06,1.8315e-05,6.4471e-06,0.0040611,5.275e-06,2.144e-05,2415.9,0.0,0.0,0.003324,-0.00051222,0.0019027,4.2199724175256464e-05,0.0,0.0687280525623197,0.0888752273024208,0.2085964048142539,0.1573087126661306,0.0,0.051863979363114,0.0005181341086164,1.5433543646064745e-06,4.203214674182929e-07,0.0,0.424065325783137,38.04369193388976,0.2440054103345136,0.20803247903779715,0.20803247903779715,0.2440054103345136
27,27,27,27,27,27,27,27.0,-77.5,-72.5,-126.0,-108.0,22.036,1.3935e-06,0.08555,0.20993,0.47224,0.15496,0.0007954299999999,0.065265,453.56,1.1552,0.31436,6.4094e-05,0.0,0.0,-1.8875e-05,0.0,0.0,-0.21583,3.2778e-06,-2.7722e-05,0.00015792,0.0,-5.1559e-05,0.0,-1.5137e-05,0.03795,-0.00013004,4.503e-05,0.00011768,-3.9685e-06,-3.9266e-06,8.433600000000001e-07,0.14807,0.00014451,-0.00022093,5.7464e-05,0.0,0.0,0.024079,-5.1665e-05,6.3479e-05,1.6774e-06,3.6653000000000004e-07,-0.0035128,1.6293e-06,1.7379e-05,5.972e-06,0.0037366,5.604e-06,2.0903e-05,2402.6,0.0,0.0,0.0032831,-0.00049822,0.0018993,5.896068805799376e-05,0.0,0.0530855727710753,0.0780952502879314,0.2281677989803268,0.1601398490885838,0.0004927995252524,0.0524323946270126,0.0004687211535403,1.1938148791115904e-06,3.248681140906506e-07,0.0,0.4270571341952259,38.66552245867703,0.23875699369303593,0.20729128859978846,0.20729128859978846,0.23875699369303593
28,28,28,28,28,28,28,28.0,-77.5,-72.5,-108.0,-90.0,21.799,1.5077e-06,0.062135,0.27753,0.44725,0.15784,0.0014696,0.050748,402.08,0.75516,0.20516,5.7652e-05,0.0,0.0,-1.6588e-05,0.0,0.0,-0.19293,1.2357e-06,-2.4784e-05,0.00014162,0.0,-4.5036e-05,0.0,-1.3038e-05,0.035044,-0.00011914,3.5947e-05,0.00010594,-3.8046e-06,-3.2407e-06,1.0899e-06,0.13061,0.00012905,-0.00019188,5.0313e-05,0.0,0.0,0.021081,-4.3613e-05,5.7941e-05,1.2713e-06,2.4189e-07,-0.0028706,1.6661e-06,1.3964e-05,4.6581e-06,0.002878,5.8534e-06,1.7566e-05,2132.7,0.0,0.0,0.0029011,-0.00042468,0.0016791,6.291401538424858e-05,0.0,0.0366711376405547,0.0981955117550496,0.2055291938717829,0.1551416715095715,0.0008659624177779,0.0387766126499041,0.0003952063056294,7.422502829268124e-07,2.016527200133281e-07,0.0,0.4643608459313424,34.822752818250265,0.27141929132517095,0.2184941606936186,0.2184941606936186,0.27141929132517095
29,29,29,29,29,29,29,29.0,-77.5,-72.5,-90.0,-72.0,21.677,1.5445e-06,0.072718,0.28714,0.43839,0.14938,0.0028711,0.043904,347.69,0.62541,0.16974,5.7987e-05,0.0,0.0,-1.6536e-05,0.0,0.0,-0.19366,5.158600000000001e-07,-2.392e-05,0.00014127,0.0,-4.449e-05,0.0,-1.2849e-05,0.035634,-0.00012012,3.3793e-05,0.000106,-3.9555e-06,-3.1561e-06,1.2399e-06,0.13045,0.00012899,-0.00019005,4.9895e-05,0.0,0.0,0.021051,-4.2744e-05,5.8513e-05,1.2062e-06,2.1591e-07,-0.0028098,1.7372e-06,1.3468e-05,4.4135e-06,0.0027152,6.1835e-06,1.7051e-05,2129.5,0.0,0.0,0.0028972,-0.00041847,0.0016704,9.444548279803122e-05,0.0,0.042108257589765,0.0996810635202553,0.1976610387465871,0.1440592381931182,0.0016599136065069,0.0329148811753237,0.0003353056401617,6.031335396864246e-07,1.636940359546117e-07,0.0,0.4814850892179079,33.01038031523931,0.2960327008407342,0.22927540788883816,0.22927540788883816,0.2960327008407342
30,30,30,30,30,30,30,30.0,-77.5,-72.5,-72.0,-54.0,21.674,1.5056e-06,0.080514,0.26603,0.44535,0.15867,0.00082176,0.047231,271.51,0.64884,0.17613,6.0664e-05,0.0,0.0,-1.7441e-05,0.0,0.0,-0.20185,1.2245e-06,-2.5617e-05,0.00014874,0.0,-4.721e-05,0.0,-1.3671e-05,0.036526,-0.00012464,3.8021e-05,0.00011128,-3.9985e-06,-3.3935e-06,1.1969e-06,0.13671,0.00013497,-0.00020129,5.2736e-05,0.0,0.0,0.02197,-4.5594e-05,6.0664e-05,1.3236e-06,2.4977000000000005e-07,-0.0029849,1.7305e-06,1.4554e-05,4.8364e-06,0.0029786,6.1753e-06,1.8194e-05,2218.9,0.0,0.0,0.0030239,-0.00044231,0.0017511,9.969874551267042e-05,0.0,0.0496123757141312,0.0982749557108569,0.2136757152702371,0.1628308747257773,0.0005055631823181,0.0376798025332259,0.0002786299287628,6.658548229474592e-07,1.807487361533444e-07,0.0,0.4370415375856187,35.282395931729944,0.27149809310381945,0.22769908010458043,0.22769908010458043,0.27149809310381945
31,31,31,31,31,31,31,31.0,-77.5,-72.5,-54.0,-36.0,21.614,1.5206e-06,0.071002,0.28268,0.44893,0.15298,0.0019646,0.045084,352.55,0.50101,0.13577,6.4349e-05,0.0,0.0,-1.8409e-05,0.0,0.0,-0.21412,8.110400000000001e-07,-2.6807e-05,0.00015741,0.0,-4.9829e-05,0.0,-1.4388e-05,0.039177,-0.00013197,3.8598e-05,0.00011773,-4.2504e-06,-3.5468e-06,1.3233e-06,0.14444,0.00014227,-0.00021112,5.5673e-05,0.0,0.0,0.023282,-4.7566e-05,6.4263e-05,1.3743e-06,2.5297e-07,-0.0031347,1.8872e-06,1.5147e-05,5.0158e-06,0.0030798,6.6691e-06,1.9061e-05,2349.9,0.0,0.0,0.0031752,-0.0004608,0.0018451,9.36496021828536e-05,0.0,0.0425438847490375,0.101544233473337,0.2094499585406306,0.1526597445673921,0.0011753102440865,0.0349745277517986,0.0003518119554662,4.999611624114861e-07,1.3548577278019894e-07,0.0,0.4572062436691331,34.29850737942398,0.2816205948082494,0.2273796522364654,0.2273796522364654,0.2816205948082494
32,32,32,32,32,32,32,32.0,-77.5,-72.5,-36.0,-18.0,21.722,1.5265e-06,0.066574,0.25905,0.4537,0.16517,0.0010651,0.048313,287.94,0.63619,0.17268,6.8221e-05,0.0,0.0,-1.9578e-05,0.0,0.0,-0.22815,1.0416e-06,-2.8891e-05,0.00016695,0.0,-5.2914e-05,0.0,-1.5272e-05,0.04176,-0.00014076,4.0996e-05,0.00012517,-4.6671e-06,-3.771e-06,1.3303e-06,0.154,0.00015214,-0.00022557,5.9249e-05,0.0,0.0,0.024783,-5.1078e-05,6.8975e-05,1.4531e-06,2.7028e-07,-0.003333,1.9805e-06,1.6151e-05,5.3612e-06,0.0033,7.0281e-06,2.055e-05,2509.4,0.0,0.0,0.0034149,-0.00049678,0.0019782,6.861733698794601e-05,0.0,0.0387729893493247,0.0904486007074517,0.2057446270327139,0.1602061251695007,0.0006193367337138,0.0364293562444577,0.0002792865028837,6.17070501735089e-07,1.674904261928279e-07,0.0,0.4674302763620376,33.93208128319024,0.27865064136319606,0.21862600292488255,0.21862600292488255,0.27865064136319606
33,33,33,33,33,33,33,33.0,-77.5,-72.5,-18.0,0.0,21.646,1.5823e-06,0.061777,0.27062,0.4492,0.16166,0.0026928,0.043908,246.83,0.51532,0.13968,6.4342e-05,0.0,0.0,-1.8235e-05,0.0,0.0,-0.21453,3.4115e-08,-2.6768e-05,0.00015654,0.0,-4.8984e-05,0.0,-1.4117e-05,0.040017,-0.00013331,3.5424e-05,0.00011766,-4.507e-06,-3.408e-06,1.4081e-06,0.14381,0.00014252,-0.00020847,5.4989e-05,0.0,0.0,0.023122,-4.6573e-05,6.5355e-05,1.2709e-06,2.1837000000000002e-07,-0.0030226,1.949e-06,1.4424e-05,4.7445e-06,0.0028567,6.9826e-06,1.8824e-05,2354.1,0.0,0.0,0.0031919,-0.0004559,0.001852,5.455305602127866e-05,0.0,0.0338382272646982,0.0888657273563878,0.1915824069463503,0.1474710174158331,0.0014726403900198,0.0311377552561579,0.0002251656020583,4.700900946104609e-07,1.2742021348907316e-07,0.0,0.505351909202165,31.57900072037549,0.3008513868311803,0.22007122280381466,0.22007122280381466,0.3008513868311803
34,34,34,34,34,34,34,34.0,-77.5,-72.5,0.0,18.0,21.636,1.6082e-06,0.047295,0.25859,0.45114,0.16644,0.0030675,0.045398,209.99,0.40295,0.109,6.6566e-05,0.0,0.0,-1.8802e-05,0.0,0.0,-0.22223,-2.780000000000001e-07,-2.8e-05,0.0001621,0.0,-5.0483e-05,0.0,-1.4512e-05,0.041697,-0.00013893,3.5563e-05,0.00012197,-4.7408e-06,-3.4827e-06,1.5229e-06,0.14861,0.00014782,-0.00021473,5.6714e-05,0.0,0.0,0.023853,-4.7749e-05,6.8113e-05,1.2781e-06,2.0795e-07,-0.0030831,2.0476e-06,1.4673e-05,4.7997e-06,0.0028898,7.3846e-06,1.9307e-05,2439.5,0.0,0.0,0.0033112,-0.00046935,0.0019192,4.63353657703031e-05,0.0,0.0248544219478449,0.0814692625189635,0.1846013452207776,0.1456697778090603,0.0016094772010003,0.0308878738122937,0.0001837851276263,3.526654468166358e-07,9.53977756620258e-08,0.0,0.5306772729334404,30.694081559280555,0.30844980414444934,0.21603787567698782,0.21603787567698782,0.30844980414444934
35,35,35,35,35,35,35,35.0,-77.5,-72.5,18.0,36.0,21.592,1.6085e-06,0.060767,0.27754,0.44608,0.15332,0.0018335,0.0447,230.38,0.38568,0.10429,6.2912e-05,0.0,0.0,-1.7718e-05,0.0,0.0,-0.20935,-2.2355e-07,-2.6377e-05,0.00015298,0.0,-4.7484e-05,0.0,-1.3626e-05,0.039152,-0.00013128,3.436e-05,0.00011541,-4.492e-06,-3.2903e-06,1.4382e-06,0.14022,0.00013969,-0.00020332,5.34e-05,0.0,0.0,0.022358,-4.5006e-05,6.4167e-05,1.2024e-06,1.9395e-07,-0.0029106,1.9329e-06,1.3839e-05,4.5098e-06,0.002724,6.943e-06,1.8099e-05,2298.5,0.0,0.0,0.0031218,-0.00044326,0.001808,3.957784350372319e-05,0.0,0.032333250084146,0.0885321009841828,0.1848116763255839,0.1358637787004054,0.0009740344107316,0.0307929959544801,0.0002041501261217,3.417684722748003e-07,9.241608062004492e-08,0.0,0.5264480013862914,30.023615729107743,0.31808786888374535,0.22437507708782276,0.22437507708782276,0.31808786888374535
36,36,36,36,36,36,36,36.0,-77.5,-72.5,36.0,54.0,21.766,1.6054e-06,0.0835459999999999,0.2535,0.45298,0.15724,0.0,0.040081,213.02,0.41403,0.11203,6.3806e-05,0.0,0.0,-1.8023e-05,0.0,0.0,-0.21405,-4.2281e-07,-2.6468e-05,0.00015516,0.0,-4.8458e-05,0.0,-1.3876e-05,0.040185,-0.0001333,3.4844e-05,0.00011697,-4.6146e-06,-3.3608e-06,1.4751e-06,0.14346,0.0001423,-0.00020826,5.4603e-05,0.0,0.0,0.022893,-4.6371e-05,6.5785e-05,1.2322e-06,2.0172e-07,-0.0029868,1.9902e-06,1.4248e-05,4.5836e-06,0.0027913,7.0884e-06,1.8464e-05,2363.9,0.0,0.0,0.0032085,-0.00045539,0.00186,6.021126136906752e-05,0.0,0.0469867105270595,0.0854714290792202,0.1983642920409014,0.1472772711696478,0.0,0.0291844010802233,0.0001995230495074,3.877970528006187e-07,1.0493177746842817e-07,0.0,0.4924556690632405,30.177492048504764,0.31700601737348044,0.23499859145122506,0.23499859145122506,0.31700601737348044
37,37,37,37,37,37,37,37.0,-77.5,-72.5,54.0,72.0,21.777,1.5714e-06,0.052493,0.26614,0.45431,0.16198,0.0010012,0.046568,329.89,0.62968,0.1709,6.4534e-05,0.0,0.0,-1.8402e-05,0.0,0.0,-0.21621,4.4011000000000004e-07,-2.7929e-05,0.0001578,0.0,-4.955e-05,0.0,-1.4248e-05,0.039901,-0.00013506,3.756e-05,0.0001187,-4.5539e-06,-3.4888e-06,1.3813e-06,0.14552,0.00014483,-0.00021244,5.5684e-05,0.0,0.0,0.02338,-4.7732e-05,6.6208e-05,1.3095e-06,2.2633000000000002e-07,-0.0030887,1.9564e-06,1.487e-05,4.8572e-06,0.0029892,6.9606e-06,1.9104e-05,2392.7,0.0,0.0,0.003263,-0.00046952,0.001885,8.637443008620494e-05,0.0,0.0295202114557468,0.0897267308287445,0.1989323696359222,0.1517060073389227,0.0005621480802494,0.0339053719763502,0.0003089658893753,5.897409476550986e-07,1.600602336968879e-07,0.0,0.4952510705634211,32.25492807514904,0.2983769451257732,0.2233612931765529,0.2233612931765529,0.2983769451257732
38,38,38,38,38,38,38,38.0,-77.5,-72.5,72.0,90.0,21.859,1.5014e-06,0.072399,0.26292,0.45368,0.1526,0.0011699,0.051727,350.86,0.7932,0.21554,5.7817e-05,0.0,0.0,-1.6718e-05,0.0,0.0,-0.19385,1.3242e-06,-2.4935e-05,0.00014177,0.0,-4.528e-05,0.0,-1.3081e-05,0.035184,-0.0001195,3.5958e-05,0.0001061,-3.8766e-06,-3.2621e-06,1.0579e-06,0.13124,0.00012969,-0.00019324,5.069e-05,0.0,0.0,0.021263,-4.4073e-05,5.8611e-05,1.288e-06,2.455100000000001e-07,-0.0028967,1.6668e-06,1.4113e-05,4.7108e-06,0.0029341,5.8277e-06,1.7739e-05,2146.0,0.0,0.0,0.00293,-0.00042972,0.0016924,5.778834374953463e-05,0.0,0.0424874511779322,0.0925007717587185,0.2073064593740117,0.149144058889802,0.0006854703472749,0.0393014215300218,0.0003429140530935,7.75236353285655e-07,2.106586530347833e-07,0.0,0.468172678630389,34.266922688456326,0.27637429676189584,0.21935535141402818,0.21935535141402818,0.27637429676189584
39,39,39,39,39,39,39,39.0,-77.5,-72.5,90.0,108.0,21.829,1.4509e-06,0.078699,0.27134,0.45512,0.15496,0.0021254,0.053209,436.84,0.69902,0.18983,5.967e-05,0.0,0.0,-1.7383e-05,0.0,0.0,-0.19968,1.8191e-06,-2.5638e-05,0.00014665,0.0,-4.7262e-05,0.0,-1.3725e-05,0.035665,-0.00012127,3.9183e-05,0.00010941,-3.8585e-06,-3.4853e-06,9.9897e-07,0.13596,0.00013294,-0.00020133,5.2753e-05,0.0,0.0,0.021998,-4.6235e-05,5.9604e-05,1.4245e-06,2.887000000000001e-07,-0.0030919,1.6412e-06,1.5182e-05,5.1069e-06,0.0032059,5.6868e-06,1.8586e-05,2207.5,0.0,0.0,0.0029878,-0.00044335,0.0017391,9.010446483580895e-05,0.0,0.0476817109695141,0.0985575863531901,0.2147057259634612,0.1563599554780389,0.0012856865885187,0.0417378977250149,0.0004407865445986,7.053351579650153e-07,1.915449815978068e-07,0.0,0.4391396490326876,36.62560936077757,0.2610621575207156,0.21710122149978855,0.21710122149978855,0.2610621575207156
40,40,40,40,40,40,40,40.0,-77.5,-72.5,108.0,126.0,21.709,1.5566e-06,0.083577,0.28628,0.4497,0.14281,0.0012056,0.048298,300.23,0.62007,0.16828,6.236e-05,0.0,0.0,-1.7778e-05,0.0,0.0,-0.20866,4.5187000000000004e-07,-2.631e-05,0.00015218,0.0,-4.7944e-05,0.0,-1.3857e-05,0.038574,-0.00012982,3.5572e-05,0.00011428,-4.4038e-06,-3.3764e-06,1.2854e-06,0.1403,0.00013921,-0.00020498,5.38e-05,0.0,0.0,0.022597,-4.5979e-05,6.383e-05,1.2799e-06,2.244300000000001e-07,-0.0029935,1.8935e-06,1.4396e-05,4.7744e-06,0.0029046,6.683e-06,1.8641e-05,2298.8,0.0,0.0,0.0031332,-0.00045118,0.0018064,6.748823586863925e-05,0.0,0.045626388505294,0.0936944672791241,0.191155717660157,0.1298408197444358,0.0006571195315169,0.0341366830556952,0.0002729648435814,5.637588201031606e-07,1.529977812939827e-07,0.0,0.5045476343877251,31.088629521380508,0.3147776178218409,0.22836006467583464,0.22836006467583464,0.3147776178218409
41,41,41,41,41,41,41,41.0,-77.5,-72.5,126.0,144.0,21.668,1.5529e-06,0.0851289999999999,0.25284,0.45222,0.16341,0.0,0.051785,372.67,0.7577899999999999,0.20588,6.1846e-05,0.0,0.0,-1.7593e-05,0.0,0.0,-0.20692,4.7203e-07,-2.501e-05,0.00014999,0.0,-4.7231e-05,0.0,-1.3616e-05,0.038138,-0.0001275,3.5608e-05,0.00011284,-4.2205e-06,-3.3288e-06,1.2656e-06,0.13914,0.00013729,-0.00020217,5.3025e-05,0.0,0.0,0.022487,-4.5503e-05,6.2207e-05,1.2573e-06,2.2020000000000005e-07,-0.0029552,1.8378e-06,1.4163e-05,4.7059e-06,0.0028941,6.4878e-06,1.8259e-05,2271.7,0.0,0.0,0.003085,-0.00044612,0.0017789,4.614820278294674e-05,0.0,0.0477252219167901,0.084978650101425,0.1974036958589696,0.1525711318854267,0.0,0.0375869652059103,0.000347951066151,7.075263327302948e-07,1.9222412724173338e-07,0.0,0.4793393360120841,32.81656816406988,0.2872133874971926,0.2170983889472172,0.2170983889472172,0.2872133874971926
42,42,42,42,42,42,42,42.0,-77.5,-72.5,144.0,162.0,21.671,1.4227e-06,0.084551,0.25621,0.46903,0.15429,0.0035351,0.060264,493.29,1.1788,0.3208,6.5848e-05,0.0,0.0,-1.9142e-05,0.0,0.0,-0.21927,2.5639e-06,-2.7113e-05,0.00016055,0.0,-5.1773e-05,0.0,-1.5177e-05,0.038852,-0.0001321,4.3541e-05,0.00011987,-4.0712e-06,-3.8805e-06,1.0486e-06,0.14939,0.00014537,-0.00022015,5.7693e-05,0.0,0.0,0.024418,-5.0894e-05,6.4004e-05,1.6138e-06,3.355700000000001e-07,-0.0034431,1.7313e-06,1.6848e-05,5.7492e-06,0.0035821,6.0691e-06,2.042e-05,2404.4,0.0,0.0,0.0032724,-0.00049022,0.0018877,6.971009281407325e-05,0.0,0.0478252042011356,0.0868815944918496,0.2065731136042169,0.1453446923997746,0.0019964186055513,0.044132537172613,0.0004646904097082,1.1104564352897425e-06,3.022009029868929e-07,0.0,0.4667106263649981,36.17958118581113,0.2645929318351149,0.20564726824237511,0.20564726824237511,0.2645929318351149
43,43,43,43,43,43,43,43.0,-77.5,-72.5,162.0,180.0,21.804,1.2998e-06,0.084605,0.25284,0.44333,0.15526,0.0034809,0.072587,714.06,1.5999,0.43578,6.9074e-05,0.0,0.0,-2.0401e-05,0.0,0.0,-0.23086,5.2027e-06,-2.8233e-05,0.00016926,0.0,-5.5619e-05,0.0,-1.6674e-05,0.039329,-0.00013584,5.2964e-05,0.00012549,-3.6844e-06,-4.46e-06,7.018000000000001e-07,0.15927,0.00015331,-0.0002378,6.1645e-05,0.0,0.0,0.026332,-5.6518e-05,6.4171e-05,2.0356e-06,4.7531000000000004e-07,-0.0039883,1.4715e-06,1.975e-05,7.041e-06,0.0044663,5.2196e-06,2.2663e-05,2545.1,0.0,0.0,0.0034663,-0.00053951,0.0019897,5.59740855135303e-05,0.0,0.0514671326906281,0.0922090074497059,0.2099888107096189,0.1572956959456906,0.0021141573698454,0.0571683487350319,0.0007234224181821,1.6208771347643336e-06,4.414937419761245e-07,0.0,0.4289753882249064,41.16372552302203,0.22681993008457474,0.19508418049271437,0.19508418049271437,0.22681993008457474
44,44,44,44,44,44,44,44.0,-72.5,-67.5,-180.0,-168.0,21.864,1.2076e-06,0.10693,0.22216,0.45522,0.14429,0.0010326,0.073366,886.5499999999998,2.1421,0.5838,0.00011012,0.0,0.0,-3.2662e-05,0.0,0.0,-0.36793,1.1309e-05,-4.3682e-05,0.00026871,0.0,-8.933399999999998e-05,0.0,-2.7418e-05,0.061914,-0.0002122,9.0126e-05,0.00019837,-4.9387e-06,-7.5841e-06,7.091e-07,0.25469,0.00024495,-0.00038219,9.8533e-05,0.0,0.0,0.042425,-9.3914e-05,9.7189e-05,3.7233e-06,9.4428e-07,-0.0067586,1.702e-06,3.4042e-05,1.2502e-05,0.0080464,6.8311e-06,3.7387e-05,4059.5,0.0,0.0,0.0055665,-0.00089148,0.0031765,5.225114227854196e-05,4.88056925223452e-06,0.058717813349374,0.0731357628416272,0.1946375955016133,0.1319562163123472,0.0005661274960299,0.0521588497513748,0.0008107684771758,1.9589951553307847e-06,5.338972838252704e-07,6.344740027904876e-06,0.4879508969264597,43.0515276570752,0.219067781005099,0.17563722368090956,0.17563722368090956,0.219067781005099
45,45,45,45,45,45,45,45.0,-72.5,-67.5,-168.0,-156.0,21.881,1.1639e-06,0.067707,0.18945,0.45652,0.16216,0.0086289,0.092539,1084.8,2.1872,0.59611,0.00010789,0.0,0.0,-3.2237e-05,0.0,0.0,-0.36078,1.2574e-05,-4.3364e-05,0.00026326,0.0,-8.8211e-05,0.0,-2.7503e-05,0.059782,-0.00020452,9.1313e-05,0.00019389,-4.6283e-06,-7.7293e-06,2.9609e-07,0.25088,0.00023927,-0.00037775,9.7165e-05,0.0,0.0,0.04201,-9.3705e-05,9.3554e-05,3.9801e-06,1.0419e-06,-0.0069266,1.3138e-06,3.4929e-05,1.3207e-05,0.0083802,5.6285e-06,3.7835e-05,3991.0,0.0,0.0,0.005452,-0.00088338,0.0031058,5.874115326931572e-05,4.765917401364619e-06,0.0341638251251418,0.0573087782788799,0.1793609173999848,0.1362699096881346,0.0043471054518615,0.0604533786125639,0.0009116033425609,1.8379967098537743e-06,5.009364569819556e-07,6.195692621774005e-06,0.527112440404413,46.62847181808747,0.20228752074260004,0.1518109286832482,0.1518109286832482,0.20228752074260004
46,46,46,46,46,46,46,46.0,-72.5,-67.5,-156.0,-144.0,21.839,1.2192e-06,0.070238,0.23926,0.46743,0.12891,0.0056527,0.079103,947.91,1.998,0.54444,0.00010244,0.0,0.0,-3.0457e-05,0.0,0.0,-0.34184,1.019e-05,-4.2334e-05,0.0002505,0.0,-8.3133e-05,0.0,-2.5523e-05,0.057531,-0.00019849,8.2019e-05,0.00018524,-4.8338e-06,-7.0254e-06,5.688700000000001e-07,0.23637,0.00022783,-0.00035468,9.1731e-05,0.0,0.0,0.039592,-8.657099999999998e-05,9.1833e-05,3.4317e-06,8.6824e-07,-0.0062661,1.7171e-06,3.1429e-05,1.1627e-05,0.0073917,6.4826e-06,3.5204e-05,3779.1,0.0,0.0,0.0051818,-0.00082428,0.0029557,7.609335690438757e-05,3.8021780775912334e-06,0.0383490286989311,0.0783151802773122,0.1987164881041698,0.1172174188337265,0.0030814135618918,0.0559162506716261,0.0008619312969254,1.816774515784545e-06,4.950574161029718e-07,4.942831500868604e-06,0.5074551383570017,43.53423668301965,0.2236140929423755,0.17714772383077032,0.17714772383077032,0.2236140929423755
47,47,47,47,47,47,47,47.0,-72.5,-67.5,-144.0,-132.0,21.922,1.2503e-06,0.086352,0.22447,0.45617,0.15889,0.0021957,0.0776749999999999,735.2,1.7569,0.47863,9.8236e-05,0.0,0.0,-2.9232e-05,0.0,0.0,-0.32829,8.722399999999998e-06,-4.1015e-05,0.00024123,0.0,-8.016199999999998e-05,0.0,-2.4303e-05,0.055753,-0.00019086,7.7441e-05,0.00017818,-4.8538e-06,-6.6265e-06,7.1085e-07,0.22678,0.00021869,-0.00034134,8.8606e-05,0.0,0.0,0.037592,-8.3028e-05,8.9911e-05,3.1571e-06,7.7407e-07,-0.0058909,1.8309e-06,2.9695e-05,1.0786e-05,0.0068684,6.6072e-06,3.3476e-05,3627.4,0.0,0.0,0.0049654,-0.00078352,0.0028603,8.018970633102489e-05,4.210220311942886e-06,0.0444150737112456,0.069216544578232,0.182692111847283,0.1361061862389837,0.0011275681729608,0.0517251912467461,0.0006297770037315,1.50497173266581e-06,4.099975072035042e-07,5.473286405525752e-06,0.5139957590185287,41.74800739012902,0.22857944523528906,0.17162526954469315,0.17162526954469315,0.22857944523528906
